주소,위도,경도
경기도 고양시 덕양구 호국로790번길 30,37.639930,126.835310
서울특별시 구로구 서해안로 2098,37.497300,126.888750
인천광역시 서구 중봉대로586번길 9-4,37.458200,126.709420
경기도 안양시 동안구 흥안대로456번길 56,37.390890,126.959140
서울특별시 강동구 양재대로 1365,37.526770,127.124770
경기도 성남시 분당구 불정로376번길 31,37.377790,127.120470
경기도 이천시 부발읍 무촌로 134-4,37.282800,127.447590
서울특별시 도봉구 노해로63나길 16-14,37.671660,127.046180
서울특별시 강서구 곰달래로 145,37.550980,126.846140
경기도 수원시 권선구 동수원로177번길 40,37.254270,126.968360
서울특별시 마포구 양화로 45,37.564270,126.905300
경기도 김포시 고촌읍 수기로 136,37.613640,126.719960
경기도 의정부시 천보로 14,37.740870,127.035410
경기도 양주시 옥정로 218,37.781710,127.048920
서울특별시 성동구 장터길 43-1,37.563040,127.041560
서울특별시 마포구 월드컵로13길 62,37.564640,126.901990
인천광역시 부평구 길주남로 154,37.453280,126.709430
서울특별시 양천구 중앙로 276,37.520860,126.866080
경기도 안양시 만안구 안양로 483,37.386070,126.922120
경기도 안산시 단원구 선부광장북로 36,37.318540,126.812860
경기도 화성시 봉담읍 동화길 81-10,37.202920,126.826570
경기도 부천시 삼작로 289,37.498880,126.766260
경기도 시흥시 은계번영길 1,37.376150,126.804280
경기도 화성시 봉담읍 와우로 20,37.197670,126.833700
서울특별시 용산구 한강대로 115,37.535060,126.993600
서울특별시 양천구 목동중앙북로 7,37.517470,126.862720
경기도안성시죽산면죽주로257,37.006320,127.282650
경기도 의정부시 행복로 33,37.736670,127.033670
경기도 화성시 효행로 1068,37.201510,126.831990
서울특별시 광진구 능동로 411,37.540570,127.084190
인천광역시 남동구 장승남로 48,37.451940,126.704520
경기도 남양주시 덕송2로10번길 15-80,37.640920,127.216980
강원 원주시 흥양로 4,37.341140,127.917650
서울특별시 관악구 남부순환로 1820,37.475680,126.951180
서울특별시 노원구 상계로1길 54-4,37.652980,127.060640
강원 횡성군 횡성로 401,37.753220,128.871320
인천광역시 남동구 장승남로 51,37.456200,126.707150
경기도 수원시 권선구 서부로 1937,37.259940,126.974290
인천광역시 부평구 체육관로 30,37.456780,126.701660
경기도 화성시 동탄대로5길 29,37.196510,126.830270
경기도 평택시 지산천로 40,36.987320,127.087650
경기도 남양주시 미금로19번길 9,37.631390,127.217880
인천광역시 남동구 서창남순환로 223,37.460800,126.702860
경기도 용인시 처인구 금령로 109,37.234340,127.205420
강원특별자치도 원주시 행구로 11,37.338130,127.917830
경기도 오산시 대원로 65,37.152070,127.076980
서울특별시 도봉구 도봉로170길 16,37.665170,127.045910
경기도 안양시 동안구 관평로 315,37.387990,126.952180
인천광역시 서구 검단로768번1길 4,37.453270,126.700890
서울특별시 관악구 은천로 23,37.480670,126.947920
경기도 과천시 별양상가로 7,37.428860,126.988250
경기도 시흥시 배곧1로 27-16,37.382560,126.805640
경기도 여주시 우암로 50,37.297670,127.632190
서울특별시 동대문구 천호대로 129-1,37.578080,127.044250
경기도 군포시 번영로 505,37.362750,126.933470
강원특별자치도 원주시 동부순환로 6,37.343930,127.917100
인천광역시 부평구 육동로 24,37.455310,126.706080
서울특별시 노원구 마들로 111,37.652020,127.053300
경기도 시흥시 중심상가3길 9,37.383510,126.799900
경기도 고양시 일산동구 무궁화로 32-34,37.659120,126.771210
"인천 연수구 센트럴로 160,",37.413440,126.677170
강원정선군정선읍봉양6길37,37.747110,128.873730
인천광역시 부평구 동암남로 5,37.460710,126.710170
경기도 화성시 동탄순환대로20길 104,37.195860,126.829180
서울특별시 영등포구 신풍로 44,37.525300,126.900020
경기도 구리시 장자대로 72,37.598030,127.130140
서울특별시 성북구 돌곶이로40길 46,37.589740,127.013010
경기도김포시김포한강1로57,37.610760,126.719750
경기도 수원시 권선구 세권로43번길 26-6,37.256680,126.976830
인천광역시 계양구 장제로 877,37.454610,126.705290
서울특별시 동대문구 한천로 196,37.574280,127.035650
경기도 수원시 권선구 곡반정로 160,37.259900,126.972000
경기도 용인시 기흥구 죽전로 58,37.283470,127.111640
서울특별시 용산구 한강대로 95,37.528760,126.988090
경기도 수원시 권선구 금곡로212번길 13,37.257930,126.968360
경기도 안성시 공도읍 공도로 109,37.012640,127.282680
경기도 오산시 원동로 22,37.148540,127.078710
서울특별시 관악구 봉천로 608-1,37.480810,126.954220
경기도 시흥시 목감남서로 92-12,37.376800,126.801700
인천광역시 남구 학익소로63번길 5,37.453700,126.707740
경기도 이천시 향교로82번길 58,37.276480,127.444830
경기도 포천시 중앙로 143-1,37.893410,127.199600
강원 강릉시 하평길 37,37.749910,128.876500
서울특별시 강북구 도봉로 366,37.643520,127.025840
경기도 고양시 덕양구 삼송로 8,37.637210,126.828000
경기도 고양시 덕양구 충경로 44,37.641370,126.831450
강원화천군화천읍중앙로37,37.756630,128.877660
경기도 성남시 중원구 산성대로 지하204-5,37.437020,127.142160
인천광역시 부평구 동수로 121,37.456770,126.709710
서울특별시 은평구 은평로3길 6,37.604810,126.926030
인천광역시 서구 가남로291번길 2,37.453670,126.704090
경기도 시흥시 도일로123번길 4,37.381930,126.801130
경기도 부천시 역곡로 18-1,37.499820,126.766530
경기도 의왕시 부곡중앙남5길 43,37.344390,126.963390
서울특별시 양천구 오목로 326,37.519370,126.867710
강원특별자치도 춘천시 우두1길 70,37.876680,127.726550
경기도 시흥시 중심상가로 178,37.376660,126.805580
서울특별시 서초구 효령로 403,37.485550,127.035530
인천광역시 중구 참외전로 지하125,37.561430,126.997810
경기도용인시기흥구죽전로23,37.410240,127.518680
경기도 수원시 팔달구 인계로 154,37.284940,127.017640
강원원주시시청로49412,37.344350,127.923540
경기도 의정부시 호국로 1181,37.736950,127.037500
경기도 안성시 중앙로367번길 3,37.011160,127.280350
경기도 오산시 수목원로 466,37.153320,127.079160
서울특별시노원구중계로201,37.655090,127.054140
서울특별시 은평구 은평로 101,37.607450,126.930600
경기도 파주시 금빛로 24,37.757020,126.781950
인천광역시 부평구 주부토로 231,37.460280,126.705900
서울특별시 노원구 중계로 225,37.653280,127.055110
경기도 화성시 동탄치동천로1길 8,37.195120,126.826300
인천광역시 연수구 앵고개로 242,37.460100,126.707370
"서울 관악구 남부순환로 1652,",37.482330,126.956250
경기도 평택시 평택1로 11,36.989550,127.089180
경기도 성남시 분당구 양현로94번길 7,37.385600,127.122880
경기도 군포시 대야1로 7,37.365510,126.936180
경기도군포시대야1로7,37.364470,126.932860
경기도 하남시 신장로 151,37.544290,127.211270
서울특별시 관악구 조원로6길 16,37.477430,126.955720
경기도 평택시 영신2길 13,36.996760,127.087820
경기도 고양시 일산동구 강송로 181,37.657600,126.767820
서울특별시 강서구 곰달래로 147,37.553460,126.844900
인천광역시 동구 샛골로73번길 4,37.454050,126.709380
경기도 시흥시 옥구천동로 422,37.376290,126.804600
경기도 안양시 만안구 박달로 522,37.388510,126.929680
서울특별시 은평구 수색로 200,37.599020,126.933460
"경기 부천시 원미구 소향로 239,",37.502560,126.790170
서울특별시 양천구 화곡로13길 19,37.518430,126.862360
서울특별시 중랑구 중랑역로 184,37.608870,127.097260
서울특별시 강북구 솔샘로 254,37.638040,127.026720
경기도 고양시 덕양구 충경로 27,37.637780,126.830000
인천광역시 부평구 경원대로 1395,37.453260,126.703260
강원 속초시 조양로 181,38.211790,128.594390
인천광역시 부평구 안남로 261,37.458950,126.705110
서울특별시 송파구 올림픽로 145,37.513580,127.107600
경기도 수원시 장안구 수성로261번길 62,37.302050,127.009450
경기도 용인시 기흥구 죽전로 6,37.277580,127.116190
서울특별시 양천구 오목로 315,37.513820,126.862340
경기도 안산시 단원구 광덕대로 146,37.324420,126.813440
경기도 남양주시 미금로 42,37.637480,127.220720
서울특별시 성동구 장터길 36-1,37.568180,127.041340
경기도 김포시 중봉로 1,37.610700,126.718340
서울특별시 용산구 한강대로 282,37.534740,126.992200
경기도 파주시 운정1길 62-3,37.761530,126.775510
서울특별시 노원구 상계로 193-14,37.657850,127.056110
인천광역시 남동구 서창남순환로 222,37.454200,126.710090
강원춘천시영서로2788,37.881340,127.730890
경기도 성남시 중원구 금상로57번길 1,37.440500,127.138230
경기도 안산시 단원구 라성로 48,37.321450,126.815040
경기도 용인시 기흥구 서천로127번길 4,37.284350,127.116660
경기도 고양시 일산동구 일산로 204,37.659450,126.768150
경기도 수원시 영통구 매여울로67번길 48,37.260620,127.049660
서울특별시 강서구 화곡로 286,37.549240,126.850370
강원특별자치도 강릉시 강릉대로 436,37.747050,128.880160
경기도 남양주시 별내면 청학로68번길 7,37.640340,127.218780
경기도 안산시 상록구 용신로 381,37.310730,126.849790
경기도부천시원미로131,37.499760,126.764640
경기도 연천군 전곡읍 전곡로 174,38.098840,127.077500
경기도 의정부시 가능로74번길 2,37.739130,127.030300
인천광역시 미추홀구 매소홀로 284,37.456980,126.706520
경기도 부천시 오정구 역곡로 485,37.528220,126.795820
서울특별시 관악구 남부순환로 1597,37.481020,126.951460
경기도 수원시 장안구 창룡대로 181-4,37.299340,127.008710
서울특별시 송파구 올림픽로 119,37.510530,127.107260
서울특별시 송파구 삼전로 66,37.509980,127.109910
경기도 고양시 일산동구 중산로 244,37.660950,126.771390
서울특별시 마포구 독막로 61,37.566700,126.906350
서울특별시 서초구 동작대로 22,37.487650,127.028470
서울특별시 관악구 남부순환로 1740,37.480230,126.955210
경기도 안양시 동안구 관악대로 91,37.387090,126.950820
경기도 고양시 덕양구 용현로 27,37.634270,126.836120
"인천 부평구 부흥로243번길 12,",37.504960,126.726780
서울특별시 강서구 금낭화로 135,37.549610,126.845300
서울특별시 송파구 마천로 35,37.510000,127.110310
경기도 평택시 안중읍 안현로 304,36.988970,127.080770
경기도 화성시 만세구 꽃내음1길 21,37.194620,126.835860
서울특별시 노원구 중계로14길 29,37.651870,127.059090
인천광역시 계양구 장제로 672,37.460450,126.707950
인천광역시 남동구 호구포로535번길 39,37.454610,126.707720
경기도 용인시 기흥구 사은로126번길 2,37.278760,127.111710
서울특별시광진구뚝섬로634,37.540860,127.078680
경기도 김포시 김포한강8로 400,37.617510,126.715860
경기도 안산시 상록구 석호로 282,37.308630,126.856400
서울특별시 성북구 보국문로 48,37.589610,127.019100
강원 춘천시 안마산로 352,37.882180,127.733930
서울특별시 강동구 상일로 21,37.526270,127.121430
경기도 화성시 만세구 향남읍 상신하길로298번길 11,37.201620,126.833450
경기도 부천시 원미구 상일로 96,37.503260,126.782880
서울특별시 노원구 마들로 31,37.655580,127.053870
강원특별자치도 속초시 중앙로 162,38.202120,128.594510
경기도 안성시 공도읍 서동대로 3874,37.011660,127.274990
경기도 평택시 상서재로 55,36.993530,127.089400
경기도 시흥시 서울대학로278번길 61,37.382730,126.802760
인천광역시 계양구 경명대로 1116,37.452530,126.701490
인천광역시 남동구 만수서로 56,37.456060,126.708350
경기도 남양주시 진접읍 부마로 4,37.637220,127.212350
서울특별시 강서구 공항대로 140,37.550130,126.850570
서울특별시 광진구 능동로 377,37.540420,127.082520
